TimeSeries ID,container/cpu/request_utilization.k8s_container.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/container/cpu/request_utilization" resource.type="k8s_container" resource.labels.cluster_name="online-boutique" AND resource.labels.project_id="cnae-422614" AND resource.labels.location="us-central1" AND metadata.system_labels.node_name="gk3-online-boutique-pool-2-f651cbdc-dq97".pod_name:collector-gvpw4.project_id:cnae-422614,container/cpu/request_utilization.k8s_container.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/container/cpu/request_utilization" resource.type="k8s_container" resource.labels.cluster_name="online-boutique" AND resource.labels.project_id="cnae-422614" AND resource.labels.location="us-central1" AND metadata.system_labels.node_name="gk3-online-boutique-pool-2-f651cbdc-dq97".pod_name:fluentbit-gke-big-c4mxb.project_id:cnae-422614,container/cpu/request_utilization.k8s_container.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/container/cpu/request_utilization" resource.type="k8s_container" resource.labels.cluster_name="online-boutique" AND resource.labels.project_id="cnae-422614" AND resource.labels.location="us-central1" AND metadata.system_labels.node_name="gk3-online-boutique-pool-2-f651cbdc-dq97".pod_name:frontend-6ccf88564c-svq69.project_id:cnae-422614,container/cpu/request_utilization.k8s_container.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/container/cpu/request_utilization" resource.type="k8s_container" resource.labels.cluster_name="online-boutique" AND resource.labels.project_id="cnae-422614" AND resource.labels.location="us-central1" AND metadata.system_labels.node_name="gk3-online-boutique-pool-2-f651cbdc-dq97".pod_name:gke-metrics-agent-wjt6p.project_id:cnae-422614,container/cpu/request_utilization.k8s_container.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/container/cpu/request_utilization" resource.type="k8s_container" resource.labels.cluster_name="online-boutique" AND resource.labels.project_id="cnae-422614" AND resource.labels.location="us-central1" AND metadata.system_labels.node_name="gk3-online-boutique-pool-2-f651cbdc-dq97".pod_name:metrics-server-v0.7.0-dbcc8ddf6-lsjss.project_id:cnae-422614
Wed Jun 19 2024 13:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08327527016540254,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 13:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 13:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08327527016540254,0.08327527016540254,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 14:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.07849492898991661,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 14:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09099713614202984,0.08577352827036464,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 14:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09099713614202984,0.08577352827036464,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 14:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08327527016540254,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 14:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 14:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09653886173307945,0.09372705022629073,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 14:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.08327527016540254,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 14:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08327527016540254,0.08834673411847557,0.26373502759075373,0.10704959545611115
Wed Jun 19 2024 14:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09099713614202984,0.08327527016540254,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 14:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08834673411847557,0.08577352827036464,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 14:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.08327527016540254,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 14:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08577352827036464,0.08327527016540254,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 15:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09099713614202984,0.08327527016540254,0.26373502759075373,0.11697598329396995
Wed Jun 19 2024 15:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08577352827036464,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 15:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16192211813681015,0.08577352827036464,0.08084977685961411,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 15:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.09099713614202984,0.24135491077895369,0.11356891581938831
Wed Jun 19 2024 15:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08327527016540254,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 15:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.08327527016540254,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 15:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 15:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08577352827036464,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 15:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12782281529686992,0.09099713614202984,0.08577352827036464,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 15:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.09099713614202984,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 15:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08327527016540254,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 15:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08577352827036464,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 16:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08577352827036464,0.26373502759075373,0.11697598329396995
Wed Jun 19 2024 16:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08834673411847557,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 16:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 16:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08327527016540254,0.08327527016540254,0.27164707841847635,0.10704959545611115
Wed Jun 19 2024 16:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08834673411847557,0.08327527016540254,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 16:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09099713614202984,0.08577352827036464,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 16:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.09099713614202984,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 16:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08834673411847557,0.26373502759075373,0.10704959545611115
Wed Jun 19 2024 16:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08834673411847557,0.08834673411847557,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 16:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12782281529686992,0.08327527016540254,0.08577352827036464,0.24135491077895369,0.10393164607389431
Wed Jun 19 2024 16:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08577352827036464,0.08577352827036464,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 16:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08084977685961411,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 17:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.08577352827036464,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 17:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08834673411847557,0.08577352827036464,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 17:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09099713614202984,0.08327527016540254,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 17:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 17:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08327527016540254,0.08577352827036464,0.27164707841847635,0.10704959545611115
Wed Jun 19 2024 17:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08084977685961411,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 17:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08327527016540254,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 17:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08327527016540254,0.08084977685961411,0.2485955581023223,0.10393164607389431
Wed Jun 19 2024 17:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09099713614202984,0.08327527016540254,0.27164707841847635,0.11356891581938831
Wed Jun 19 2024 17:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08327527016540254,0.08577352827036464,0.27164707841847635,0.11026108331979446
Wed Jun 19 2024 17:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 17:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.17178317513134192,0.08577352827036464,0.08834673411847557,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 18:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.09372705022629073,0.08577352827036464,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 18:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16677978168091448,0.09099713614202984,0.08327527016540254,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 18:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.09099713614202984,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 18:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08327527016540254,0.08327527016540254,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 18:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08327527016540254,0.27164707841847635,0.11026108331979446
Wed Jun 19 2024 18:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09099713614202984,0.08327527016540254,0.25605342484539195,0.10393164607389431
Wed Jun 19 2024 18:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 18:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09099713614202984,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 18:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.09099713614202984,0.24135491077895369,0.11356891581938831
Wed Jun 19 2024 18:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08327527016540254,0.08327527016540254,0.26373502759075373,0.10704959545611115
Wed Jun 19 2024 18:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08834673411847557,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 18:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09099713614202984,0.08084977685961411,0.25605342484539195,0.10393164607389431
Wed Jun 19 2024 19:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08327527016540254,0.09099713614202984,0.2485955581023223,0.11697598329396995
Wed Jun 19 2024 19:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16192211813681015,0.08577352827036464,0.09099713614202984,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 19:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 19:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 19:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08577352827036464,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 19:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08834673411847557,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 19:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.08577352827036464,0.24135491077895369,0.11356891581938831
Wed Jun 19 2024 19:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.09099713614202984,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 19:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08577352827036464,0.08577352827036464,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 19:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08327527016540254,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 19:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.09099713614202984,0.08577352827036464,0.24135491077895369,0.12048526279278907
Wed Jun 19 2024 19:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 20:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09372705022629073,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 20:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.08577352827036464,0.2485955581023223,0.11026108331979446
Wed Jun 19 2024 20:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12782281529686992,0.08834673411847557,0.08327527016540254,0.24135491077895369,0.11026108331979446
Wed Jun 19 2024 20:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08577352827036464,0.08084977685961411,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 20:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09372705022629073,0.09099713614202984,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 20:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09372705022629073,0.08577352827036464,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 20:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09372705022629073,0.08577352827036464,0.23432515609607155,0.11026108331979446
Wed Jun 19 2024 20:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 20:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08577352827036464,0.08577352827036464,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 20:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16192211813681015,0.08327527016540254,0.08577352827036464,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 20:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16192211813681015,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 20:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.09099713614202984,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 21:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08327527016540254,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 21:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08327527016540254,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 21:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08327527016540254,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 21:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.08327527016540254,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 21:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08577352827036464,0.27164707841847635,0.11356891581938831
Wed Jun 19 2024 21:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08834673411847557,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 21:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09372705022629073,0.07849492898991661,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 21:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08834673411847557,0.08327527016540254,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 21:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09943502758507183,0.08834673411847557,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 21:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08327527016540254,0.08577352827036464,0.2485955581023223,0.10090451075135369
Wed Jun 19 2024 21:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.08327527016540254,0.24135491077895369,0.11356891581938831
Wed Jun 19 2024 21:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08327527016540254,0.08327527016540254,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 22:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08577352827036464,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 22:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08577352827036464,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 22:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08834673411847557,0.08577352827036464,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 22:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08327527016540254,0.08577352827036464,0.26373502759075373,0.11356891581938831
Wed Jun 19 2024 22:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08327527016540254,0.08834673411847557,0.27164707841847635,0.11697598329396995
Wed Jun 19 2024 22:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15720593993865065,0.08327527016540254,0.08577352827036464,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 22:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09372705022629073,0.08084977685961411,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 22:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.16677978168091448,0.08834673411847557,0.08327527016540254,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 22:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11356891581938831
Wed Jun 19 2024 22:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08327527016540254,0.08327527016540254,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 22:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08577352827036464,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 22:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08577352827036464,0.09099713614202984,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 23:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.08834673411847557,0.08577352827036464,0.27164707841847635,0.11356891581938831
Wed Jun 19 2024 23:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08577352827036464,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 23:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09372705022629073,0.08084977685961411,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 23:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.10704959545611115
Wed Jun 19 2024 23:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.131657499755776,0.08577352827036464,0.08577352827036464,0.26373502759075373,0.11026108331979446
Wed Jun 19 2024 23:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08084977685961411,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 23:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.102418078412624,0.08084977685961411,0.2485955581023223,0.11356891581938831
Wed Jun 19 2024 23:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.09099713614202984,0.08577352827036464,0.24135491077895369,0.10704959545611115
Wed Jun 19 2024 23:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.09099713614202984,0.08577352827036464,0.25605342484539195,0.11697598329396995
Wed Jun 19 2024 23:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.08577352827036464,0.08327527016540254,0.2485955581023223,0.10704959545611115
Wed Jun 19 2024 23:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09099713614202984,0.08577352827036464,0.25605342484539195,0.11026108331979446
Wed Jun 19 2024 23:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08577352827036464,0.08577352827036464,0.24135491077895369,0.10704959545611115
Thu Jun 20 2024 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08834673411847557,0.07620866892224913,0.2485955581023223,0.10704959545611115
Thu Jun 20 2024 00:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08834673411847557,0.25605342484539195,0.11026108331979446
Thu Jun 20 2024 00:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.1396754414909028,0.08834673411847557,0.08327527016540254,0.24135491077895369,0.11026108331979446
Thu Jun 20 2024 00:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.15262712615402976,0.09099713614202984,0.08577352827036464,0.24135491077895369,0.11026108331979446
Thu Jun 20 2024 00:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14818167587769876,0.09099713614202984,0.08577352827036464,0.25605342484539195,0.11026108331979446
Thu Jun 20 2024 00:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14386570473562987,0.08577352827036464,0.08327527016540254,0.23432515609607155,0.11356891581938831
Thu Jun 20 2024 00:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.08577352827036464,0.2485955581023223,0.11026108331979446
Thu Jun 20 2024 00:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08577352827036464,0.08327527016540254,0.2485955581023223,0.10393164607389431
Thu Jun 20 2024 00:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13560722474844933,0.08834673411847557,0.08834673411847557,0.24135491077895369,0.11356891581938831